"subj","trial","choice","rxn_time","machine","StimuliSeen","stim","S0","S1","S2","Selse"
"2",8,"NO",8739.29999999702,-2,29,-2.875,-2.875,-1.625,-2.875,-1.625
"2",8,"NO",8739.29999999702,-2,29,-0.625,-2.875,-1.625,-2.875,-1.625
"2",8,"NO",8739.29999999702,-2,29,-2.875,-2.875,-1.625,-2.875,-1.625
"2",8,"NO",8739.29999999702,-2,29,-1.875,-2.875,-1.625,-2.875,-1.625
"2",8,"NO",8739.29999999702,-2,29,-0.625,-2.875,-1.625,-2.875,-1.625
"2",8,"NO",8739.29999999702,-2,29,-1.625,-2.875,-1.625,-2.875,-1.625
"2",8,"NO",8739.29999999702,-2,29,-2.875,-2.875,-1.625,-2.875,-1.625
"2",8,"NO",8739.29999999702,-2,29,-1.625,-2.875,-1.625,-2.875,-1.625
"2",8,"NO",8739.29999999702,-2,29,-2.875,-2.875,-1.625,-2.875,-1.625
"2",9,"YES",7448,2,24,2.875,2.125,-0.125,0.125,2.875
"2",9,"YES",7448,2,24,-0.625,2.125,-0.125,0.125,2.875
"2",9,"YES",7448,2,24,0.375,2.125,-0.125,0.125,2.875
"2",9,"YES",7448,2,24,2.875,2.125,-0.125,0.125,2.875
"2",9,"YES",7448,2,24,2.625,2.125,-0.125,0.125,2.875
"2",9,"YES",7448,2,24,1.875,2.125,-0.125,0.125,2.875
"2",9,"YES",7448,2,24,2.875,2.125,-0.125,0.125,2.875
"2",9,"YES",7448,2,24,0.625,2.125,-0.125,0.125,2.875
"2",9,"YES",7448,2,24,2.875,2.125,-0.125,0.125,2.875
"2",9,"YES",7448,2,24,0.375,2.125,-0.125,0.125,2.875
"2",9,"YES",7448,2,24,2.875,2.125,-0.125,0.125,2.875
"2",9,"YES",7448,2,24,1.875,2.125,-0.125,0.125,2.875
"2",9,"YES",7448,2,24,2.875,2.125,-0.125,0.125,2.875
"2",9,"YES",7448,2,24,0.125,2.125,-0.125,0.125,2.875
"2",9,"YES",7448,2,24,2.875,2.125,-0.125,0.125,2.875
"2",9,"YES",7448,2,24,2.625,2.125,-0.125,0.125,2.875
"2",9,"YES",7448,2,24,2.875,2.125,-0.125,0.125,2.875
"2",9,"YES",7448,2,24,2.375,2.125,-0.125,0.125,2.875
"2",9,"YES",7448,2,24,1.125,2.125,-0.125,0.125,2.875
"2",9,"YES",7448,2,24,1.875,2.125,-0.125,0.125,2.875
"2",9,"YES",7448,2,24,2.875,2.125,-0.125,0.125,2.875
"2",9,"YES",7448,2,24,0.125,2.125,-0.125,0.125,2.875
"2",9,"YES",7448,2,24,-0.125,2.125,-0.125,0.125,2.875
"2",9,"YES",7448,2,24,2.125,2.125,-0.125,0.125,2.875
"2",10,"NO",7993.20000000298,-2,26,0.125,-2.875,-2.875,-0.875,-0.875
"2",10,"NO",7993.20000000298,-2,26,-0.875,-2.875,-2.875,-0.875,-0.875
"2",10,"NO",7993.20000000298,-2,26,-2.875,-2.875,-2.875,-0.875,-0.875
"2",10,"NO",7993.20000000298,-2,26,-1.875,-2.875,-2.875,-0.875,-0.875
"2",10,"NO",7993.20000000298,-2,26,-1.625,-2.875,-2.875,-0.875,-0.875
"2",10,"NO",7993.20000000298,-2,26,-1.375,-2.875,-2.875,-0.875,-0.875
"2",10,"NO",7993.20000000298,-2,26,-2.875,-2.875,-2.875,-0.875,-0.875
"2",10,"NO",7993.20000000298,-2,26,-2.375,-2.875,-2.875,-0.875,-0.875
"2",10,"NO",7993.20000000298,-2,26,-2.625,-2.875,-2.875,-0.875,-0.875
"2",10,"NO",7993.20000000298,-2,26,-1.375,-2.875,-2.875,-0.875,-0.875
"2",10,"NO",7993.20000000298,-2,26,-0.375,-2.875,-2.875,-0.875,-0.875
"2",10,"NO",7993.20000000298,-2,26,-2.875,-2.875,-2.875,-0.875,-0.875
"2",10,"NO",7993.20000000298,-2,26,2.625,-2.875,-2.875,-0.875,-0.875
"2",10,"NO",7993.20000000298,-2,26,2.375,-2.875,-2.875,-0.875,-0.875
"2",10,"NO",7993.20000000298,-2,26,-2.125,-2.875,-2.875,-0.875,-0.875
"2",10,"NO",7993.20000000298,-2,26,-1.625,-2.875,-2.875,-0.875,-0.875
"2",10,"NO",7993.20000000298,-2,26,-0.875,-2.875,-2.875,-0.875,-0.875
"2",10,"NO",7993.20000000298,-2,26,1.125,-2.875,-2.875,-0.875,-0.875
"2",10,"NO",7993.20000000298,-2,26,0.125,-2.875,-2.875,-0.875,-0.875
"2",10,"NO",7993.20000000298,-2,26,-2.375,-2.875,-2.875,-0.875,-0.875
"2",10,"NO",7993.20000000298,-2,26,-2.625,-2.875,-2.875,-0.875,-0.875
"2",10,"NO",7993.20000000298,-2,26,-2.875,-2.875,-2.875,-0.875,-0.875
"2",10,"NO",7993.20000000298,-2,26,-0.875,-2.875,-2.875,-0.875,-0.875
"2",10,"NO",7993.20000000298,-2,26,-0.875,-2.875,-2.875,-0.875,-0.875
"2",10,"NO",7993.20000000298,-2,26,-2.875,-2.875,-2.875,-0.875,-0.875
"2",10,"NO",7993.20000000298,-2,26,-2.875,-2.875,-2.875,-0.875,-0.875
"2",11,"YES",9319,2,31,2.875,2.875,0.875,-2.625,0.875
"2",11,"YES",9319,2,31,2.875,2.875,0.875,-2.625,0.875
"2",11,"YES",9319,2,31,1.625,2.875,0.875,-2.625,0.875
"2",11,"YES",9319,2,31,1.125,2.875,0.875,-2.625,0.875
"2",11,"YES",9319,2,31,1.875,2.875,0.875,-2.625,0.875
"2",11,"YES",9319,2,31,0.125,2.875,0.875,-2.625,0.875
"2",11,"YES",9319,2,31,0.875,2.875,0.875,-2.625,0.875
"2",11,"YES",9319,2,31,-0.125,2.875,0.875,-2.625,0.875
"2",11,"YES",9319,2,31,2.875,2.875,0.875,-2.625,0.875
"2",11,"YES",9319,2,31,2.375,2.875,0.875,-2.625,0.875
"2",11,"YES",9319,2,31,2.875,2.875,0.875,-2.625,0.875
"2",11,"YES",9319,2,31,1.125,2.875,0.875,-2.625,0.875
"2",11,"YES",9319,2,31,2.875,2.875,0.875,-2.625,0.875
"2",11,"YES",9319,2,31,-0.125,2.875,0.875,-2.625,0.875
"2",11,"YES",9319,2,31,2.875,2.875,0.875,-2.625,0.875
"2",11,"YES",9319,2,31,1.625,2.875,0.875,-2.625,0.875
"2",11,"YES",9319,2,31,1.625,2.875,0.875,-2.625,0.875
"2",11,"YES",9319,2,31,1.625,2.875,0.875,-2.625,0.875
"2",11,"YES",9319,2,31,2.125,2.875,0.875,-2.625,0.875
"2",11,"YES",9319,2,31,0.375,2.875,0.875,-2.625,0.875
"2",11,"YES",9319,2,31,0.375,2.875,0.875,-2.625,0.875
"2",11,"YES",9319,2,31,2.875,2.875,0.875,-2.625,0.875
"2",11,"YES",9319,2,31,-0.125,2.875,0.875,-2.625,0.875
"2",11,"YES",9319,2,31,2.375,2.875,0.875,-2.625,0.875
"2",11,"YES",9319,2,31,2.125,2.875,0.875,-2.625,0.875
"2",11,"YES",9319,2,31,1.375,2.875,0.875,-2.625,0.875
"2",11,"YES",9319,2,31,2.875,2.875,0.875,-2.625,0.875
"2",11,"YES",9319,2,31,0.875,2.875,0.875,-2.625,0.875
"2",11,"YES",9319,2,31,-2.625,2.875,0.875,-2.625,0.875
"2",11,"YES",9319,2,31,0.875,2.875,0.875,-2.625,0.875
"2",11,"YES",9319,2,31,2.875,2.875,0.875,-2.625,0.875
"2",12,"NO",7718.69999998808,-2,25,0.875,-2.375,-2.875,0.375,-2.375
"2",12,"NO",7718.69999998808,-2,25,-2.875,-2.375,-2.875,0.375,-2.375
"2",12,"NO",7718.69999998808,-2,25,-1.875,-2.375,-2.875,0.375,-2.375
"2",12,"NO",7718.69999998808,-2,25,-2.625,-2.375,-2.875,0.375,-2.375
"2",12,"NO",7718.69999998808,-2,25,-0.125,-2.375,-2.875,0.375,-2.375
"2",12,"NO",7718.69999998808,-2,25,-2.875,-2.375,-2.875,0.375,-2.375
"2",12,"NO",7718.69999998808,-2,25,-2.875,-2.375,-2.875,0.375,-2.375
"2",12,"NO",7718.69999998808,-2,25,-0.875,-2.375,-2.875,0.375,-2.375
"2",12,"NO",7718.69999998808,-2,25,-2.875,-2.375,-2.875,0.375,-2.375
"2",12,"NO",7718.69999998808,-2,25,-0.375,-2.375,-2.875,0.375,-2.375
"2",12,"NO",7718.69999998808,-2,25,-1.875,-2.375,-2.875,0.375,-2.375
"2",12,"NO",7718.69999998808,-2,25,-2.875,-2.375,-2.875,0.375,-2.375
"2",12,"NO",7718.69999998808,-2,25,-2.875,-2.375,-2.875,0.375,-2.375
"2",12,"NO",7718.69999998808,-2,25,-2.875,-2.375,-2.875,0.375,-2.375
"2",12,"NO",7718.69999998808,-2,25,-2.875,-2.375,-2.875,0.375,-2.375
"2",12,"NO",7718.69999998808,-2,25,-1.875,-2.375,-2.875,0.375,-2.375
"2",12,"NO",7718.69999998808,-2,25,-1.125,-2.375,-2.875,0.375,-2.375
"2",12,"NO",7718.69999998808,-2,25,-2.125,-2.375,-2.875,0.375,-2.375
"2",12,"NO",7718.69999998808,-2,25,-2.875,-2.375,-2.875,0.375,-2.375
"2",12,"NO",7718.69999998808,-2,25,2.125,-2.375,-2.875,0.375,-2.375
"2",12,"NO",7718.69999998808,-2,25,-1.625,-2.375,-2.875,0.375,-2.375
"2",12,"NO",7718.69999998808,-2,25,-2.375,-2.375,-2.875,0.375,-2.375
"2",12,"NO",7718.69999998808,-2,25,0.375,-2.375,-2.875,0.375,-2.375
"2",12,"NO",7718.69999998808,-2,25,-2.875,-2.375,-2.875,0.375,-2.375
"2",12,"NO",7718.69999998808,-2,25,-2.375,-2.375,-2.875,0.375,-2.375
"2",13,"NO",11057.400000006,0,36,2.875,2.625,0.625,-0.625,-0.625
"2",13,"NO",11057.400000006,0,36,0.375,2.625,0.625,-0.625,-0.625
"2",13,"NO",11057.400000006,0,36,-1.375,2.625,0.625,-0.625,-0.625
"2",13,"NO",11057.400000006,0,36,-2.125,2.625,0.625,-0.625,-0.625
"2",13,"NO",11057.400000006,0,36,0.375,2.625,0.625,-0.625,-0.625
"2",13,"NO",11057.400000006,0,36,2.125,2.625,0.625,-0.625,-0.625
"2",13,"NO",11057.400000006,0,36,-1.875,2.625,0.625,-0.625,-0.625
"2",13,"NO",11057.400000006,0,36,0.625,2.625,0.625,-0.625,-0.625
"2",13,"NO",11057.400000006,0,36,1.125,2.625,0.625,-0.625,-0.625
"2",13,"NO",11057.400000006,0,36,2.125,2.625,0.625,-0.625,-0.625
"2",13,"NO",11057.400000006,0,36,-2.875,2.625,0.625,-0.625,-0.625
"2",13,"NO",11057.400000006,0,36,0.625,2.625,0.625,-0.625,-0.625
"2",13,"NO",11057.400000006,0,36,1.625,2.625,0.625,-0.625,-0.625
"2",13,"NO",11057.400000006,0,36,0.625,2.625,0.625,-0.625,-0.625
"2",13,"NO",11057.400000006,0,36,-0.625,2.625,0.625,-0.625,-0.625
"2",13,"NO",11057.400000006,0,36,0.375,2.625,0.625,-0.625,-0.625
"2",13,"NO",11057.400000006,0,36,-2.875,2.625,0.625,-0.625,-0.625
"2",13,"NO",11057.400000006,0,36,1.625,2.625,0.625,-0.625,-0.625
"2",13,"NO",11057.400000006,0,36,-1.125,2.625,0.625,-0.625,-0.625
"2",13,"NO",11057.400000006,0,36,2.625,2.625,0.625,-0.625,-0.625
"2",13,"NO",11057.400000006,0,36,-2.875,2.625,0.625,-0.625,-0.625
"2",13,"NO",11057.400000006,0,36,0.625,2.625,0.625,-0.625,-0.625
"2",13,"NO",11057.400000006,0,36,0.125,2.625,0.625,-0.625,-0.625
"2",13,"NO",11057.400000006,0,36,1.125,2.625,0.625,-0.625,-0.625
"2",13,"NO",11057.400000006,0,36,-1.875,2.625,0.625,-0.625,-0.625
"2",13,"NO",11057.400000006,0,36,-0.375,2.625,0.625,-0.625,-0.625
"2",13,"NO",11057.400000006,0,36,1.125,2.625,0.625,-0.625,-0.625
"2",13,"NO",11057.400000006,0,36,0.125,2.625,0.625,-0.625,-0.625
"2",13,"NO",11057.400000006,0,36,-2.875,2.625,0.625,-0.625,-0.625
"2",13,"NO",11057.400000006,0,36,0.125,2.625,0.625,-0.625,-0.625
"2",13,"NO",11057.400000006,0,36,2.125,2.625,0.625,-0.625,-0.625
"2",13,"NO",11057.400000006,0,36,1.125,2.625,0.625,-0.625,-0.625
"2",13,"NO",11057.400000006,0,36,-0.625,2.625,0.625,-0.625,-0.625
"2",13,"NO",11057.400000006,0,36,-0.625,2.625,0.625,-0.625,-0.625
"2",13,"NO",11057.400000006,0,36,0.625,2.625,0.625,-0.625,-0.625
"2",13,"NO",11057.400000006,0,36,2.625,2.625,0.625,-0.625,-0.625
"2",14,"YES",9452.29999999702,1,31,0.125,0.375,0.125,2.875,0.375
"2",14,"YES",9452.29999999702,1,31,1.125,0.375,0.125,2.875,0.375
"2",14,"YES",9452.29999999702,1,31,0.625,0.375,0.125,2.875,0.375
"2",14,"YES",9452.29999999702,1,31,-0.375,0.375,0.125,2.875,0.375
"2",14,"YES",9452.29999999702,1,31,2.875,0.375,0.125,2.875,0.375
"2",14,"YES",9452.29999999702,1,31,2.875,0.375,0.125,2.875,0.375
"2",14,"YES",9452.29999999702,1,31,-0.625,0.375,0.125,2.875,0.375
"2",14,"YES",9452.29999999702,1,31,-1.375,0.375,0.125,2.875,0.375
"2",14,"YES",9452.29999999702,1,31,1.375,0.375,0.125,2.875,0.375
"2",14,"YES",9452.29999999702,1,31,-1.625,0.375,0.125,2.875,0.375
"2",14,"YES",9452.29999999702,1,31,-0.125,0.375,0.125,2.875,0.375
"2",14,"YES",9452.29999999702,1,31,2.875,0.375,0.125,2.875,0.375
"2",14,"YES",9452.29999999702,1,31,2.375,0.375,0.125,2.875,0.375
"2",14,"YES",9452.29999999702,1,31,2.875,0.375,0.125,2.875,0.375
"2",14,"YES",9452.29999999702,1,31,2.875,0.375,0.125,2.875,0.375
"2",14,"YES",9452.29999999702,1,31,1.125,0.375,0.125,2.875,0.375
"2",14,"YES",9452.29999999702,1,31,-0.875,0.375,0.125,2.875,0.375
"2",14,"YES",9452.29999999702,1,31,0.625,0.375,0.125,2.875,0.375
"2",14,"YES",9452.29999999702,1,31,-1.625,0.375,0.125,2.875,0.375
"2",14,"YES",9452.29999999702,1,31,-0.625,0.375,0.125,2.875,0.375
"2",14,"YES",9452.29999999702,1,31,-2.125,0.375,0.125,2.875,0.375
"2",14,"YES",9452.29999999702,1,31,1.875,0.375,0.125,2.875,0.375
"2",14,"YES",9452.29999999702,1,31,0.375,0.375,0.125,2.875,0.375
"2",14,"YES",9452.29999999702,1,31,1.875,0.375,0.125,2.875,0.375
"2",14,"YES",9452.29999999702,1,31,-0.875,0.375,0.125,2.875,0.375
"2",14,"YES",9452.29999999702,1,31,-0.375,0.375,0.125,2.875,0.375
"2",14,"YES",9452.29999999702,1,31,-0.625,0.375,0.125,2.875,0.375
"2",14,"YES",9452.29999999702,1,31,0.375,0.375,0.125,2.875,0.375
"2",14,"YES",9452.29999999702,1,31,2.875,0.375,0.125,2.875,0.375
"2",14,"YES",9452.29999999702,1,31,0.125,0.375,0.125,2.875,0.375
"2",14,"YES",9452.29999999702,1,31,0.375,0.375,0.125,2.875,0.375
"2",15,"YES",8126.70000000298,1,27,0.625,1.125,2.625,1.875,-0.625
"2",15,"YES",8126.70000000298,1,27,-0.625,1.125,2.625,1.875,-0.625
"2",15,"YES",8126.70000000298,1,27,0.375,1.125,2.625,1.875,-0.625
"2",15,"YES",8126.70000000298,1,27,2.125,1.125,2.625,1.875,-0.625
"2",15,"YES",8126.70000000298,1,27,-0.875,1.125,2.625,1.875,-0.625
"2",15,"YES",8126.70000000298,1,27,1.125,1.125,2.625,1.875,-0.625
"2",15,"YES",8126.70000000298,1,27,2.875,1.125,2.625,1.875,-0.625
"2",15,"YES",8126.70000000298,1,27,0.625,1.125,2.625,1.875,-0.625
"2",15,"YES",8126.70000000298,1,27,-0.125,1.125,2.625,1.875,-0.625
"2",15,"YES",8126.70000000298,1,27,-2.875,1.125,2.625,1.875,-0.625
"2",15,"YES",8126.70000000298,1,27,1.375,1.125,2.625,1.875,-0.625
"2",15,"YES",8126.70000000298,1,27,1.625,1.125,2.625,1.875,-0.625
"2",15,"YES",8126.70000000298,1,27,1.125,1.125,2.625,1.875,-0.625
"2",15,"YES",8126.70000000298,1,27,-1.375,1.125,2.625,1.875,-0.625
"2",15,"YES",8126.70000000298,1,27,2.125,1.125,2.625,1.875,-0.625
"2",15,"YES",8126.70000000298,1,27,2.875,1.125,2.625,1.875,-0.625
"2",15,"YES",8126.70000000298,1,27,2.875,1.125,2.625,1.875,-0.625
"2",15,"YES",8126.70000000298,1,27,0.875,1.125,2.625,1.875,-0.625
"2",15,"YES",8126.70000000298,1,27,-1.375,1.125,2.625,1.875,-0.625
"2",15,"YES",8126.70000000298,1,27,2.625,1.125,2.625,1.875,-0.625
"2",15,"YES",8126.70000000298,1,27,0.125,1.125,2.625,1.875,-0.625
"2",15,"YES",8126.70000000298,1,27,2.875,1.125,2.625,1.875,-0.625
"2",15,"YES",8126.70000000298,1,27,2.875,1.125,2.625,1.875,-0.625
"2",15,"YES",8126.70000000298,1,27,-0.625,1.125,2.625,1.875,-0.625
"2",15,"YES",8126.70000000298,1,27,1.875,1.125,2.625,1.875,-0.625
"2",15,"YES",8126.70000000298,1,27,2.625,1.125,2.625,1.875,-0.625
"2",15,"YES",8126.70000000298,1,27,1.125,1.125,2.625,1.875,-0.625
"2",16,"YES",8172.5,1,27,2.875,-0.125,2.875,2.875,2.375
"2",16,"YES",8172.5,1,27,-0.125,-0.125,2.875,2.875,2.375
"2",16,"YES",8172.5,1,27,1.375,-0.125,2.875,2.875,2.375
"2",16,"YES",8172.5,1,27,2.125,-0.125,2.875,2.875,2.375
"2",16,"YES",8172.5,1,27,2.625,-0.125,2.875,2.875,2.375
"2",16,"YES",8172.5,1,27,0.125,-0.125,2.875,2.875,2.375
"2",16,"YES",8172.5,1,27,-2.125,-0.125,2.875,2.875,2.375
"2",16,"YES",8172.5,1,27,0.625,-0.125,2.875,2.875,2.375
"2",16,"YES",8172.5,1,27,2.125,-0.125,2.875,2.875,2.375
"2",16,"YES",8172.5,1,27,2.875,-0.125,2.875,2.875,2.375
"2",16,"YES",8172.5,1,27,0.875,-0.125,2.875,2.875,2.375
"2",16,"YES",8172.5,1,27,2.625,-0.125,2.875,2.875,2.375
"2",16,"YES",8172.5,1,27,0.625,-0.125,2.875,2.875,2.375
"2",16,"YES",8172.5,1,27,-0.125,-0.125,2.875,2.875,2.375
"2",16,"YES",8172.5,1,27,1.625,-0.125,2.875,2.875,2.375
"2",16,"YES",8172.5,1,27,-0.125,-0.125,2.875,2.875,2.375
"2",16,"YES",8172.5,1,27,0.125,-0.125,2.875,2.875,2.375
"2",16,"YES",8172.5,1,27,2.875,-0.125,2.875,2.875,2.375
"2",16,"YES",8172.5,1,27,1.875,-0.125,2.875,2.875,2.375
"2",16,"YES",8172.5,1,27,0.375,-0.125,2.875,2.875,2.375
"2",16,"YES",8172.5,1,27,0.875,-0.125,2.875,2.875,2.375
"2",16,"YES",8172.5,1,27,-1.625,-0.125,2.875,2.875,2.375
"2",16,"YES",8172.5,1,27,0.625,-0.125,2.875,2.875,2.375
"2",16,"YES",8172.5,1,27,2.375,-0.125,2.875,2.875,2.375
"2",16,"YES",8172.5,1,27,2.875,-0.125,2.875,2.875,2.375
"2",16,"YES",8172.5,1,27,2.875,-0.125,2.875,2.875,2.375
"2",16,"YES",8172.5,1,27,-0.125,-0.125,2.875,2.875,2.375
"2",17,"NO",8903.29999999702,0,29,0.625,-2.375,-1.125,1.125,0.125
"2",17,"NO",8903.29999999702,0,29,-0.875,-2.375,-1.125,1.125,0.125
"2",17,"NO",8903.29999999702,0,29,-1.375,-2.375,-1.125,1.125,0.125
"2",17,"NO",8903.29999999702,0,29,2.875,-2.375,-1.125,1.125,0.125
"2",17,"NO",8903.29999999702,0,29,0.625,-2.375,-1.125,1.125,0.125
"2",17,"NO",8903.29999999702,0,29,1.625,-2.375,-1.125,1.125,0.125
"2",17,"NO",8903.29999999702,0,29,-1.375,-2.375,-1.125,1.125,0.125
"2",17,"NO",8903.29999999702,0,29,-2.875,-2.375,-1.125,1.125,0.125
"2",17,"NO",8903.29999999702,0,29,-0.625,-2.375,-1.125,1.125,0.125
"2",17,"NO",8903.29999999702,0,29,-0.125,-2.375,-1.125,1.125,0.125
"2",17,"NO",8903.29999999702,0,29,2.875,-2.375,-1.125,1.125,0.125
"2",17,"NO",8903.29999999702,0,29,0.375,-2.375,-1.125,1.125,0.125
"2",17,"NO",8903.29999999702,0,29,-0.125,-2.375,-1.125,1.125,0.125
"2",17,"NO",8903.29999999702,0,29,0.625,-2.375,-1.125,1.125,0.125
"2",17,"NO",8903.29999999702,0,29,1.375,-2.375,-1.125,1.125,0.125
"2",17,"NO",8903.29999999702,0,29,-0.125,-2.375,-1.125,1.125,0.125
"2",17,"NO",8903.29999999702,0,29,-0.125,-2.375,-1.125,1.125,0.125
"2",17,"NO",8903.29999999702,0,29,2.875,-2.375,-1.125,1.125,0.125
"2",17,"NO",8903.29999999702,0,29,0.375,-2.375,-1.125,1.125,0.125
"2",17,"NO",8903.29999999702,0,29,-2.875,-2.375,-1.125,1.125,0.125
"2",17,"NO",8903.29999999702,0,29,1.625,-2.375,-1.125,1.125,0.125
"2",17,"NO",8903.29999999702,0,29,1.375,-2.375,-1.125,1.125,0.125
"2",17,"NO",8903.29999999702,0,29,0.375,-2.375,-1.125,1.125,0.125
"2",17,"NO",8903.29999999702,0,29,2.875,-2.375,-1.125,1.125,0.125
"2",17,"NO",8903.29999999702,0,29,0.875,-2.375,-1.125,1.125,0.125
"2",17,"NO",8903.29999999702,0,29,0.125,-2.375,-1.125,1.125,0.125
"2",17,"NO",8903.29999999702,0,29,1.125,-2.375,-1.125,1.125,0.125
"2",17,"NO",8903.29999999702,0,29,-1.125,-2.375,-1.125,1.125,0.125
"2",17,"NO",8903.29999999702,0,29,-2.375,-2.375,-1.125,1.125,0.125
"2",18,"NO",7345.59999999404,-2,24,0.875,-0.125,-1.625,-2.375,1.375
"2",18,"NO",7345.59999999404,-2,24,1.625,-0.125,-1.625,-2.375,1.375
"2",18,"NO",7345.59999999404,-2,24,1.375,-0.125,-1.625,-2.375,1.375
"2",18,"NO",7345.59999999404,-2,24,0.625,-0.125,-1.625,-2.375,1.375
"2",18,"NO",7345.59999999404,-2,24,-2.625,-0.125,-1.625,-2.375,1.375
"2",18,"NO",7345.59999999404,-2,24,-1.875,-0.125,-1.625,-2.375,1.375
"2",18,"NO",7345.59999999404,-2,24,-1.375,-0.125,-1.625,-2.375,1.375
"2",18,"NO",7345.59999999404,-2,24,-2.875,-0.125,-1.625,-2.375,1.375
"2",18,"NO",7345.59999999404,-2,24,-2.875,-0.125,-1.625,-2.375,1.375
"2",18,"NO",7345.59999999404,-2,24,-1.125,-0.125,-1.625,-2.375,1.375
"2",18,"NO",7345.59999999404,-2,24,-2.625,-0.125,-1.625,-2.375,1.375
"2",18,"NO",7345.59999999404,-2,24,-2.125,-0.125,-1.625,-2.375,1.375
"2",18,"NO",7345.59999999404,-2,24,-1.875,-0.125,-1.625,-2.375,1.375
"2",18,"NO",7345.59999999404,-2,24,-2.875,-0.125,-1.625,-2.375,1.375
"2",18,"NO",7345.59999999404,-2,24,-1.625,-0.125,-1.625,-2.375,1.375
"2",18,"NO",7345.59999999404,-2,24,-2.875,-0.125,-1.625,-2.375,1.375
"2",18,"NO",7345.59999999404,-2,24,-2.875,-0.125,-1.625,-2.375,1.375
"2",18,"NO",7345.59999999404,-2,24,-2.375,-0.125,-1.625,-2.375,1.375
"2",18,"NO",7345.59999999404,-2,24,-0.375,-0.125,-1.625,-2.375,1.375
"2",18,"NO",7345.59999999404,-2,24,0.625,-0.125,-1.625,-2.375,1.375
"2",18,"NO",7345.59999999404,-2,24,1.375,-0.125,-1.625,-2.375,1.375
"2",18,"NO",7345.59999999404,-2,24,-2.375,-0.125,-1.625,-2.375,1.375
"2",18,"NO",7345.59999999404,-2,24,-1.625,-0.125,-1.625,-2.375,1.375
"2",18,"NO",7345.59999999404,-2,24,-0.125,-0.125,-1.625,-2.375,1.375
"2",19,"YES",8364.60000000894,2,27,2.875,2.875,2.875,2.875,2.375
"2",19,"YES",8364.60000000894,2,27,2.875,2.875,2.875,2.875,2.375
"2",19,"YES",8364.60000000894,2,27,2.875,2.875,2.875,2.875,2.375
"2",19,"YES",8364.60000000894,2,27,2.625,2.875,2.875,2.875,2.375
"2",19,"YES",8364.60000000894,2,27,0.125,2.875,2.875,2.875,2.375
"2",19,"YES",8364.60000000894,2,27,2.125,2.875,2.875,2.875,2.375
"2",19,"YES",8364.60000000894,2,27,1.875,2.875,2.875,2.875,2.375
"2",19,"YES",8364.60000000894,2,27,2.875,2.875,2.875,2.875,2.375
"2",19,"YES",8364.60000000894,2,27,2.875,2.875,2.875,2.875,2.375
"2",19,"YES",8364.60000000894,2,27,-0.125,2.875,2.875,2.875,2.375
"2",19,"YES",8364.60000000894,2,27,1.625,2.875,2.875,2.875,2.375
"2",19,"YES",8364.60000000894,2,27,2.375,2.875,2.875,2.875,2.375
"2",19,"YES",8364.60000000894,2,27,1.875,2.875,2.875,2.875,2.375
"2",19,"YES",8364.60000000894,2,27,2.875,2.875,2.875,2.875,2.375
"2",19,"YES",8364.60000000894,2,27,1.125,2.875,2.875,2.875,2.375
"2",19,"YES",8364.60000000894,2,27,0.125,2.875,2.875,2.875,2.375
"2",19,"YES",8364.60000000894,2,27,0.375,2.875,2.875,2.875,2.375
"2",19,"YES",8364.60000000894,2,27,2.625,2.875,2.875,2.875,2.375
"2",19,"YES",8364.60000000894,2,27,2.625,2.875,2.875,2.875,2.375
"2",19,"YES",8364.60000000894,2,27,2.875,2.875,2.875,2.875,2.375
"2",19,"YES",8364.60000000894,2,27,2.875,2.875,2.875,2.875,2.375
"2",19,"YES",8364.60000000894,2,27,-1.625,2.875,2.875,2.875,2.375
"2",19,"YES",8364.60000000894,2,27,1.875,2.875,2.875,2.875,2.375
"2",19,"YES",8364.60000000894,2,27,2.375,2.875,2.875,2.875,2.375
"2",19,"YES",8364.60000000894,2,27,2.875,2.875,2.875,2.875,2.375
"2",19,"YES",8364.60000000894,2,27,2.875,2.875,2.875,2.875,2.375
"2",19,"YES",8364.60000000894,2,27,2.875,2.875,2.875,2.875,2.375
"2",20,"NO",9434.79999999702,0,31,2.875,-0.125,1.875,-0.125,-2.375
"2",20,"NO",9434.79999999702,0,31,-1.625,-0.125,1.875,-0.125,-2.375
"2",20,"NO",9434.79999999702,0,31,-0.125,-0.125,1.875,-0.125,-2.375
"2",20,"NO",9434.79999999702,0,31,2.875,-0.125,1.875,-0.125,-2.375
"2",20,"NO",9434.79999999702,0,31,-2.625,-0.125,1.875,-0.125,-2.375
"2",20,"NO",9434.79999999702,0,31,-2.875,-0.125,1.875,-0.125,-2.375
"2",20,"NO",9434.79999999702,0,31,-1.125,-0.125,1.875,-0.125,-2.375
"2",20,"NO",9434.79999999702,0,31,1.125,-0.125,1.875,-0.125,-2.375
"2",20,"NO",9434.79999999702,0,31,-1.125,-0.125,1.875,-0.125,-2.375
"2",20,"NO",9434.79999999702,0,31,-1.625,-0.125,1.875,-0.125,-2.375
"2",20,"NO",9434.79999999702,0,31,-2.875,-0.125,1.875,-0.125,-2.375
"2",20,"NO",9434.79999999702,0,31,0.625,-0.125,1.875,-0.125,-2.375
"2",20,"NO",9434.79999999702,0,31,2.125,-0.125,1.875,-0.125,-2.375
"2",20,"NO",9434.79999999702,0,31,0.125,-0.125,1.875,-0.125,-2.375
